12644 6081 1522 2879 2023 0 
2906 6038 4009 2288 2199 0 
4688 4793 2 2949 2302 2491 
8622 2784 6975 0 3633 2300 
7211 10198 4139 3631 1204 2159 
3802 9034 0 0 1705 1808 
8399 5056 139 4466 2296 1906 
9991 1964 6705 0 2883 3835 
6541 4949 2487 3931 1709 0 
3998 7051 3011 1075 78 0 
2762 5751 0 2639 1056 999 
4682 5790 4034 2402 0 0 
3441 2227 559 2527 0 726 
5196 5869 644 0 0 0 
1004 4701 1440 2846 561 2288 
3003 7277 3809 1690 0 1887 
1043 5213 0 1520 289 3578 
2108 652 1659 1611 544 287 
6402 703 1224 1654 2221 0 
7227 704 114 2975 0 0 
4751 9973 2756 155 1444 0 
7480 1579 4535 1118 2446 1950 
3652 5159 213 0 6804 0 
6608 619 599 2583 0 2385 
6079 6729 48 0 27 2031 
3657 1833 1446 0 1651 2543 
3774 1936 2403 2723 0 1005 
8213 5188 254 2410 1794 231 
10414 5867 2674 3688 2463 0 
8005 964 3423 0 713 2909 
7862 2162 2409 0 0 2239 
4824 4725 1733 255 1252 0 
2948 2915 5684 840 3589 0 
2592 1326 5163 4373 0 1053 
7092 5455 4593 2392 3498 2823 
5943 2011 751 0 0 0 
5375 1660 3046 2054 0 837 
6727 2990 2769 1464 743 2713 
5612 3252 1764 2006 1341 1745 
10244 3020 3618 0 570 3481 
6554 0 12644 0 1833 0 
5451 7262 1402 3390 0 0 
8169 10205 1549 0 0 4237 
6246 1001 851 7996 0 0 
7919 2433 1216 0 1118 0 
9316 5631 5324 0 3369 2330 
4078 3481 1183 1203 1445 2143 
2100 2506 4249 0 0 2289 
6376 3447 5978 3531 3116 355 
3196 4704 0 0 1794 1831 
7733 4061 1951 2037 0 0 
7772 4037 3517 2002 0 2576 
6412 2799 1771 1801 2956 2790 
7859 8248 1285 2322 2181 1696 
6619 3009 4561 359 3028 4255 
11778 5951 1341 0 1901 1032 
4545 9294 1967 3207 581 2078 
1479 3138 0 743 5083 3547 
5341 7419 0 4893 109 0 
1674 5287 1213 4329 358 0 
2298 3361 4669 2637 801 2299 
1876 6684 5476 0 35 3373 
8938 5838 2479 3179 0 0 
12405 3605 0 0 1249 3155 
4494 0 4924 17 2064 428 
9708 9012 3385 128 3707 4652 
5097 6360 3932 0 2597 74 
7555 1397 0 1705 0 1804 
6883 2970 3077 4489 3706 1242 
8133 317 2202 1288 5552 637 
7708 2374 4985 0 5425 0 
4979 3946 1549 3790 2370 924 
2646 7175 4637 0 3841 2319 
1734 3926 0 3361 0 3165 
7466 933 5075 2360 0 192 
11645 2462 3761 0 2602 700 
3373 2110 2909 21 523 638 
5525 6646 7993 3359 2280 4184 
5495 2946 9877 1056 1384 0 
7276 2193 4094 2142 2302 0 
10774 2314 1546 2007 2146 5113 
7178 5288 104 2454 0 0 
13043 2648 0 2364 3011 2932 
10112 1722 1577 5447 633 2472 
7720 5564 0 4870 2878 616 
4387 1555 1383 2164 0 0 
1210 2272 4005 1080 2866 1907 
10024 5740 291 3719 0 4753 
8739 3004 1355 3634 0 1985 
2850 2207 8332 7393 5751 0 
12109 1273 291 0 979 4768 
1930 3829 5885 3833 1839 575 
8372 9288 7143 5974 53 0 
6125 828 7565 0 123 2991 
5516 1310 2421 832 3717 0 
7321 4208 1224 4602 4089 586 
10940 12389 2232 1703 4422 2377 
2361 4672 0 0 2636 1186 
5567 11105 850 0 0 5040 
6087 0 667 4195 2597 4352 
3404 1490 1815 0 5167 1015 
6767 883 0 6443 2456 0 
6338 6183 7197 1266 0 645 
4811 3937 400 3207 5437 3666 
7513 6994 2805 2562 2293 1913 
7801 6780 1735 1672 0 2890 
4267 2796 0 2878 1785 6673 
7931 9891 2486 1726 3562 0 
2591 0 5319 1265 0 0 
5339 0 1297 2402 5619 320 
5461 3746 241 477 672 0 
3766 302 0 0 0 2705 
4062 2601 0 4065 393 0 
7862 6369 2410 8114 1870 0 
5374 3754 5655 6358 692 2783 
9510 1258 0 1635 1534 221 
8686 4850 1692 4399 0 2175 
4676 270 2478 1996 1125 435 
3944 7916 12349 0 4052 1256 
6039 5321 135 3422 3152 4356 
7969 5151 3900 0 0 7053 
11375 5527 1213 6376 1748 5960 
1037 3247 3391 2066 0 1227 
9689 2673 2610 0 3245 1046 
4439 2096 840 4127 3417 0 
759 8328 504 0 6185 1892 
7881 1470 0 2185 5468 3084 
7195 10486 4432 246 0 1129 
1911 2814 3370 0 6327 4043 
14456 0 2971 2041 3535 7730 
0 2264 1320 2197 1913 0 
9694 0 3963 57 1323 0 
5780 7456 1866 1371 794 3354 
5516 7227 2762 0 1657 404 
6922 6639 5826 4321 5273 2772 
4454 3659 2851 1633 0 5323 
9769 3879 5156 211 1415 2018 
7810 2962 4497 2329 0 4018 
2016 3027 3736 820 1219 0 
7468 5138 9421 5138 2033 0 
2154 6160 11412 1962 0 3284 
4815 1847 5420 1343 2538 1 
5591 5511 3207 0 3900 275 
9890 3102 2652 1552 0 1017 
4929 1859 2105 0 0 2114 
3810 0 0 823 785 2153 
6213 6340 1844 0 0 1644 
3984 0 5516 973 0 1396 
4427 1264 6230 0 2812 0 
4193 1359 4166 700 2169 2432 
821 2474 1897 1727 0 2421 
2614 1010 9011 2504 2571 3350 
8569 4544 904 1482 0 2067 
6131 8482 2142 3401 3607 0 
7923 0 0 576 4514 2325 
5173 2411 3802 5205 2205 438 
2824 3605 3454 1415 1231 4630 
11543 1165 2815 0 0 1215 
6105 5122 2312 0 1420 2025 
12682 3174 3643 518 60 2579 
3973 3934 610 3077 0 0 
4906 3241 7668 1036 5552 3939 
3765 4726 875 1046 0 2146 
9483 4234 0 2270 1252 0 
9923 978 1216 3728 2434 2961 
2055 3999 0 1310 849 2506 
6276 6415 2225 1187 4578 0 
8614 1752 1350 2176 317 823 
4673 6223 0 3277 1420 1324 
1752 0 0 4243 4361 3086 
5021 3617 1810 4336 2383 0 
10371 6260 0 2221 916 6370 
10017 2337 2166 1734 0 0 
3485 3126 714 862 1549 3859 
2595 2871 2200 7359 0 0 
1944 11179 0 4060 2331 0 
9184 4751 273 4952 2124 0 
5563 3596 1339 2824 2073 0 
4427 6383 3658 0 0 2330 
6912 11540 282 0 1130 1213 
3394 1086 292 2810 665 1980 
7160 10350 4536 1028 945 268 
2875 3644 0 1098 521 0 
6287 4538 1182 1672 0 0 
5158 3588 4902 3293 0 3954 
4552 3027 1430 2127 1786 477 
13844 1026 0 0 2374 1087 
8749 984 1388 3821 1149 2131 
10607 1739 2237 1151 1773 2735 
5334 4078 6636 0 1702 3905 
5670 4662 0 0 1225 4130 
7837 1136 4037 2330 2638 0 
7363 2320 3781 2698 3695 2099 
5183 6297 3837 1048 238 4167 
